,num,Area99,Mean_Dist,P_massfill,P_2dcat,P_3dcat,DegArea,P_2d,P_onlymass
157,4200,2966,358.5359507,0.51819042,0.498266383,0.510814232,1653.510194,0.491402212,0.101077277
158,4312,2920,169.5116962,0.603784276,0.503466508,0.600734013,1214.521125,0.518303601,0.191339994
159,4317,5063,301.8591607,0.404375344,0.338476989,0.385770701,2226.746645,0.368761922,0.100207736
160,4324,4463,573.0235361,0.373216047,0.351277596,0.34729554,2441.133301,0.360054657,0.049670575
161,4342,382,132.2714171,0.96410827,0.94891255,0.890482892,199.0826903,0.919238976,0.27433575
162,4353,4323,354.7987516,0.436239642,0.402308275,0.417012133,2313.587142,0.419424559,0.091792981
163,4371,1896,357.5105341,0.576064771,0.549600911,0.565061036,1167.035556,0.563574983,0.122691748
164,4391,1411,161.3039277,0.775315846,0.751981086,0.765080474,786.8756122,0.684686443,0.161838006
165,4394,3149,210.5328641,0.489048756,0.459707114,0.483093235,1860.907121,0.449803519,0.104044543
166,4396,893,344.6094961,0.839730455,0.790881277,0.824017119,510.5780559,0.809721028,0.09272757
167,4410,447,106.4909977,0.984903328,0.966361217,0.976234824,163.8324254,0.966106367,0.667698294
168,4432,509,423.9668723,0.936738711,0.922078404,0.91607887,206.4133816,0.930772625,0.668216547
169,4463,3590,446.8615288,0.448378213,0.410525616,0.430198528,1879.568255,0.44174973,0.051507555
170,4528,3774,318.6829446,0.410154551,0.374956957,0.400067314,2002.957296,0.389944049,0.062016311
171,4556,1601,195.3926112,0.605169968,0.529230133,0.594930814,947.3770974,0.488211458,0.206820762
172,4664,5862,365.7270129,0.616992961,0.442345815,0.425812089,3040.282893,0.60284739,0.059611973
173,4713,1779,172.3058585,0.328913454,0.241502141,0.32265927,1647.359757,0.257416819,0.058373066
174,4727,4107,371.724239,0.414181306,0.40493336,0.400195321,2454.679999,0.395971293,0.129784288
175,4738,248,169.5686134,0.998879159,0.997241321,0.998480758,99.08891432,0.997719974,0.820080423
176,4747,1515,324.4240772,0.645115932,0.621505276,0.632843016,798.0618012,0.600802576,0.141262095
177,4757,1742,372.5271321,0.659383452,0.507897515,0.528996808,884.7187024,0.631133277,0.088992315
178,4767,471,136.4667302,0.983530202,0.969190984,0.977194286,198.3351959,0.962869894,0.55253703
179,4775,6332,531.7932794,0.378976698,0.330130055,0.33132573,3416.062782,0.376325368,0.034152389
180,4799,4444,840.3690298,0.40283448,0.36162311,0.347366243,2598.802176,0.390459637,0.03986519
181,4874,2527,316.1203622,0.524215831,0.498781944,0.510543168,1522.436386,0.500559923,0.086471184
