,num,Area99,Mean_Dist,P_massfill,P_3dcat,P_2dcat,DegArea,P_2d,P_onlymass
0,53,1949,473.7071231,0.7822539118776818,0.7666456270415346,0.7685698008998643,1325.740432,0.763865432667189,0.2750447533854469
1,155,974,206.1544903,0.777249345499988,0.7499174042506495,0.692228626751275,419.8689478,0.741733181957593,0.2435268784949289
2,160,3168,313.3471333,0.5207185457652411,0.4860235396504946,0.4698699240641493,1836.620108,0.4869320531447863,0.15180084173128397
3,165,3277,431.2188229,0.5392348215731015,0.5208364339012821,0.5080353873716902,2083.621128,0.510820781342998,0.1189514596555246
4,192,6551,498.0245419,0.2906716862516165,0.2510561420335522,0.24178401631273663,3279.468005,0.2818336083230753,0.03569481072961564
5,213,3400,355.8429284,0.6421281938035207,0.35814735279977183,0.37441412471482793,2075.647853,0.6206307856509322,0.08656397845419973
6,284,335,239.4866767,0.9933373257821724,0.9825924994933078,0.9901690105503399,135.230927,0.9885157031734513,0.827395741747305
7,304,5550,283.8215782,0.3947446912573949,0.38430232649397905,0.3231032424150093,3099.544778,0.3379774851045136,0.07850763947497585
8,344,3320,269.0719049,0.561871937079994,0.5413007701603034,0.4813843018013873,1943.013486,0.515474337443699,0.09866142036593961
9,377,3131,264.2925491,0.47493295602286884,0.44238247754151844,0.4147718624132718,1416.659363,0.42627706112659997,0.0760804188615801
10,383,1453,150.308288,0.8479146222964838,0.8354402411798391,0.7865867575671488,647.5006808,0.8153233934315961,0.277496821976259
11,405,1017,281.4054032,0.9804611966176962,0.9754825281323886,0.9762247746921261,252.7580379,0.9761144936127341,0.6181847810115965
12,428,542,122.5592903,0.9853921847642062,0.8722108171605617,0.9597041050706303,218.2946093,0.9793593234015716,0.35097331827486045
13,446,3616,478.8757792,0.44586536843503616,0.39239201409916585,0.3884871710546116,1507.735661,0.4198803329528607,0.08977527549110437
14,448,4052,463.5521972,0.4171696646154812,0.38597991232554135,0.37296711251358766,2111.016144,0.40231075848050496,0.10259040651843376
15,507,919,439.3283979,0.994179259700108,0.17012641677557241,0.16995128828434986,217.5208869,0.9836622716592122,0.22783993228801205
16,521,3663,453.7709198,0.8095283551614704,0.7961772205153408,0.7838654647820026,1771.142217,0.8014639707984661,0.16786845583687368
17,522,2759,209.2652554,0.7465223191026675,0.7302382748102652,0.7043278583151669,1266.701484,0.717120683361125,0.15065152821913994
18,580,2792,156.2673687,0.6651562341593235,0.6105382512468105,0.5120642725103658,1555.876927,0.5829853849700619,0.12179024326773563
19,604,308,200.8505865,0.9981785649254773,0.9950450155933563,0.9934036342147783,122.8513697,0.9962741844874138,0.8862091453703983
20,633,1785,248.0430299,0.7692328785516127,0.6811207494705865,0.6432570626598284,1039.581194,0.7227104716464676,0.15624776457830195
21,652,1272,196.4730397,0.8482884724809153,0.8180161342190085,0.7747557434701254,768.975087,0.7729535990295294,0.32873411617410264
22,687,394,121.1782691,0.9982938491223887,0.9708564046867169,0.9800768894131907,171.1762306,0.996676183657132,0.9047369506070024
23,733,4263,311.4747557,0.5358358032337965,0.5139768745887298,0.48719763382650316,2628.374105,0.5098027458501349,0.07886543928592635
24,736,2312,198.8107032,0.679023488004059,0.6685139097597428,0.6277957753006959,937.4236186,0.6361143555117145,0.21563499594205202
25,759,5459,357.134182,0.441464592730711,0.41815614428360265,0.4070651761078947,2360.889115,0.41835995466055276,0.0926899570330267
26,783,2193,395.0139564,0.7767265730551369,0.7552823723310258,0.7398939663171362,1345.542478,0.7693921310211911,0.08068169015610756
27,794,1969,151.1226148,0.9017202057307836,0.8438678646135044,0.8732875723235691,818.349063,0.8743891243819805,0.2702331366741737
28,964,964,483.0852257,0.9060258299504045,0.8390979344047496,0.8513478004579911,551.0214402,0.8989300584484169,0.45768065362306026
29,967,6712,314.085988,0.2816654528949402,0.2570262897896256,0.22500634196363745,2792.652405,0.24661057377862175,0.03877800509533384
30,980,5341,303.4643198,0.4480377335818836,0.4314483164211501,0.40694402961964765,2913.903874,0.4035500866736449,0.07121150910104249
31,983,1330,226.000706,0.7717299195162518,0.73193533122562,0.6620891660681835,645.3368811,0.714275273634544,0.22792902137909282
32,989,6446,444.9349822,0.3525198581330727,0.3076587614364069,0.3050388735913669,3196.181386,0.32885877842454275,0.06098442482313823
33,1002,2749,287.3223007,0.7311337674568625,0.7068933401260952,0.6986182708845157,2014.471333,0.7001234543542649,0.07979115236351697
34,1019,2737,664.7621896,0.8826646754407276,0.8601904447735887,0.8650797733415183,1277.730306,0.8817893727576535,0.10292170412547515
35,1065,105,137.0652273,0.9999999999999998,0.9999999999999998,0.9999999999999997,82.31618782,1.0,0.9999999999999994
36,1099,1339,328.2995627,0.6535713785348054,0.6176698329293541,0.5980725313017302,642.2419918,0.6230475808646999,0.23579249018275744
37,1115,1851,637.4072195,0.8245405126480896,0.7601296077555324,0.7934585586943644,1267.829282,0.8214542883091945,0.22013535806920004
38,1121,2313,125.8755849,0.7022123227759575,0.6839217242473314,0.5055924815364071,1129.411669,0.5103464291856499,0.14954500999115658
39,1153,625,412.229295,0.9692839995216874,0.9313641034253348,0.9554972468383912,374.6520901,0.9628736265958315,0.5620095855843891
40,1172,918,174.4246647,0.930497998119239,0.8750116432136413,0.9073181109252867,605.5229658,0.91671144503156,0.10794670958854702
41,1243,5261,239.3704352,0.4546582714317065,0.44714180397766246,0.3604917612893725,2830.879534,0.3626687662388169,0.06780283131694335
42,1273,3537,216.6940288,0.6006086117118656,0.5398521559096784,0.5024352178392597,2040.528728,0.547713826350541,0.032765118189274266
43,1357,2953,397.5796555,0.46267369875740993,0.4301852432703434,0.437384675338031,1791.009833,0.44822891182343216,0.08654147597018237
44,1365,3033,391.3608769,0.5306104306990833,0.5059440102590347,0.4847358117560606,1767.326061,0.5131923719409368,0.19076430008141804
45,1371,4289,432.7572527,0.7450887911727936,0.7159767645403112,0.7110232466544004,2750.491095,0.7318381640535963,0.08561862547285266
46,1417,4668,286.8076645,0.29077638688784146,0.27726723889238397,0.23667419874867465,2744.878329,0.19668966627351014,0.10076545764542315
47,1462,3221,234.8760144,0.6129440016623637,0.6013449759407636,0.5484951242509725,1757.215215,0.5262314670566,0.1422004933750532
48,1528,4026,433.5281839,0.7251080928884048,0.7111195257111034,0.7120927258477733,2370.370492,0.72003963997689,0.06182812803907719
49,1565,217,136.8630431,1.0000000000000007,1.0000000000000004,1.0000000000000002,87.26014239,1.0,1.0000000000000002
50,1567,4058,443.189735,0.42295846723895797,0.39209558046215426,0.3891098948979323,2373.216217,0.4067722286858211,0.12833183750573052
51,1584,4768,546.2891284,0.27754527115767974,0.23254306141795933,0.23800536644475254,2548.392199,0.26025511212623814,0.06726236014525404
52,1611,4355,611.5489017,0.3339531086629203,0.3124997120234722,0.31380268651230897,2509.876563,0.3266315425043373,0.0788785162814863
53,1661,2875,276.9956648,0.6388870248018046,0.6186494017323008,0.591167255403034,1182.313294,0.5903308088603189,0.15075133950241285
54,1698,2279,518.1282475,0.9199723791048658,0.9174227345330689,0.9172836857058835,1369.829491,0.9178551676863553,0.178863231775948
55,1700,2731,365.1547435,0.7485866248454122,0.7248816806484392,0.7246232084824393,1332.218717,0.7425860936336233,0.13019342212646773
56,1763,4132,251.1234079,0.4103108870843232,0.38807757547076027,0.2989821387651989,2172.599196,0.30128549442474667,0.08901055786894527
57,1788,1417,275.7502296,0.8261162525101591,0.7756075252417317,0.7465710052475224,882.4631051,0.7897142789705438,0.19424070915206335
58,1812,3960,289.4540448,0.36513576328042674,0.3503763475490253,0.2972386639709823,2137.847261,0.2874931551393019,0.10546708104670277
59,1819,2447,180.3090072,0.6102592119158006,0.6037606451431021,0.45470607066402374,1007.806123,0.4608711363104066,0.11142323856623607
60,1836,3115,377.5845679,0.5289068270732158,0.5075095409873144,0.5001564895556082,1683.580454,0.5140237613687088,0.14852775694285597
61,1902,4771,478.9738422,0.619284056641145,0.5910026287524462,0.5855755467584943,2203.075987,0.6030115683053084,0.0696696499183225
62,1922,3171,95.96776687,0.8417706890848082,0.826001939599287,0.6465739163579102,2057.930923,0.5642610989027573,0.20369982610881554
63,2008,5495,382.157711,0.3332072944532986,0.28815873564174205,0.2685869821655948,2974.870571,0.3118012791515492,0.06606060156778734
64,2073,2425,275.5667442,0.38625461843910586,0.37836485551548477,0.32109932789897483,1567.954864,0.3261195641002935,0.14815104851841815
65,2074,555,140.0269131,0.9791385567424091,0.9368207364209673,0.9567208003555259,304.9252827,0.964840461510312,0.47750672918312265
66,2077,2143,320.0606727,0.7846000763431721,0.7723137508459044,0.7676852737990354,888.9938462,0.7691081278115088,0.2696717026145994
67,2086,503,194.1872284,0.9832945964657863,0.9813554906939133,0.9649793052325824,203.9217334,0.9660888027000328,0.6275705011744931
68,2093,4979,401.4209228,0.39803185807383945,0.32094384561051365,0.3035093534783748,2919.044538,0.37456465660011506,0.0653274781112628
69,2114,2772,262.8813139,0.4476555580950131,0.43899404891365557,0.39285934182596344,2355.171438,0.372203808105261,0.18203666036982347
70,2179,5766,428.9798485,0.7908733979481783,0.7840848029349446,0.7835874998027631,2262.128049,0.7879380415391614,0.06847584709870884
71,2191,5881,279.5614917,0.40005646782254756,0.3881924921551809,0.34253449766023875,2962.556583,0.33435383854603323,0.09003541551390619
72,2220,861,650.0873497,0.9662804158618921,0.9429253112320122,0.949062305936655,725.528611,0.9651932402451526,0.3012700525306027
73,2255,562,278.3383031,0.9717268619810929,0.956911327667784,0.9640564998712847,247.460007,0.968072605423026,0.464333881176911
74,2257,429,269.0382895,0.9762810067874312,0.9716636289415629,0.9706714252965583,177.3791232,0.9724720558307336,0.6546498003654649
75,2285,2561,406.0857038,0.7727548432815071,0.47731580731947143,0.47511847227067644,1660.027821,0.7636433690854126,0.11004845647677547
76,2286,4778,457.8484562,0.5854479377532732,0.5267376528797776,0.5197940120656376,2823.470159,0.5748474622599227,0.06327590270354716
77,2290,3067,353.1271323,0.5502581656690658,0.5230176192855506,0.49706259385067636,1239.162214,0.5179264291613251,0.14682212275349474
78,2312,5294,462.8297901,0.5230388963335837,0.49383315517005577,0.4899820745550023,2599.825063,0.5063555256386087,0.07518819836335965
79,2347,1631,695.9735833,0.9254150950387386,0.8399622691215283,0.8653927271661257,1396.031139,0.923055662179486,0.06220611187134975
80,2357,607,104.1150489,0.977421145941522,0.9311462356280044,0.930180753120146,318.4457526,0.9557048081179234,0.315161163612721
81,2370,3282,323.8162323,0.6839479823389265,0.6748682055849764,0.6632736283647747,1484.261713,0.6659510275737534,0.11304359517509827
82,2377,1794,310.599209,0.8376180420246412,0.7507721939375478,0.6723868378572744,235.9459696,0.7205466886747431,0.2589565004220873
83,2438,578,247.4111718,0.995401081511523,0.9790078435686318,0.9870948548977344,396.3818851,0.9929002895209305,0.6423312688816857
84,2477,1032,169.1010427,0.928428282451798,0.8990443188209114,0.8946051032314594,427.5930572,0.8982004478577135,0.541113035680414
85,2505,2182,276.5488509,0.7627289294021485,0.7198964296513545,0.6748224281764829,1320.114553,0.7378968213387769,0.05752738799638166
86,2518,1479,400.4591812,0.7764522691626583,0.7265009251787762,0.6898998517310134,1033.286504,0.7655129704443007,0.07196390138451053
87,2526,3448,393.1999475,0.41726903336684906,0.38811074852564476,0.3819494014229407,1935.774592,0.39628647487134927,0.10111417947749524
88,2534,2363,439.2762298,0.7137962428565552,0.6573390062477618,0.6597858530304243,1449.85074,0.7033292851098825,0.16672385416476518
89,2576,500,136.460725,0.9742493908643614,0.8967617947509956,0.9543640305850374,199.3318552,0.9578192815769533,0.7040684652161936
90,2595,3335,731.9913207,0.4562894244979268,0.4152302748380708,0.4226361508511298,1725.545055,0.4459672074571199,0.13225983238439507
